"Date","alt_height_slope","alt_type","side_andes","height","value","sd","type"
"2017-05-09","high_u_east","high","east","u",19.3647048611111,NA,"temp.max"
"2017-05-09","high_u_west","high","west","u",19.5070667989418,NA,"temp.max"
"2017-05-09","low_c_east","low","east","c",25.257748015873,NA,"temp.max"
"2017-05-09","low_c_west","low","west","c",23.868950617284,NA,"temp.max"
"2017-05-09","low_u_east","low","east","u",24.5917669753086,NA,"temp.max"
"2017-05-09","low_u_west","low","west","u",23.288962191358,NA,"temp.max"
"2017-05-10","high_c_east","high","east","c",19.2569027777778,NA,"temp.max"
"2017-05-10","high_c_west","high","west","c",18.8893849206349,NA,"temp.max"
"2017-05-10","high_u_east","high","east","u",19.104681712963,NA,"temp.max"
"2017-05-10","high_u_west","high","west","u",18.4877546296296,NA,"temp.max"
"2017-05-10","low_c_east","low","east","c",23.9109986772487,NA,"temp.max"
"2017-05-10","low_c_west","low","west","c",22.5414776234568,NA,"temp.max"
"2017-05-10","low_u_east","low","east","u",23.6322067901235,NA,"temp.max"
"2017-05-10","low_u_west","low","west","u",22.3089043209877,NA,"temp.max"
"2017-05-11","high_c_east","high","east","c",18.9905787037037,NA,"temp.max"
"2017-05-11","high_c_west","high","west","c",20.545582010582,NA,"temp.max"
"2017-05-11","high_u_east","high","east","u",18.8995891203704,NA,"temp.max"
"2017-05-11","high_u_west","high","west","u",19.6096891534391,NA,"temp.max"
"2017-05-11","low_c_east","low","east","c",23.5977281746032,NA,"temp.max"
"2017-05-11","low_c_west","low","west","c",24.0241820987654,NA,"temp.max"
"2017-05-11","low_u_east","low","east","u",23.2822222222222,NA,"temp.max"
"2017-05-11","low_u_west","low","west","u",23.1223456790123,NA,"temp.max"
"2017-05-12","high_c_east","high","east","c",19.7643287037037,NA,"temp.max"
"2017-05-12","high_c_west","high","west","c",20.857919973545,NA,"temp.max"
"2017-05-12","high_u_east","high","east","u",19.3625925925926,NA,"temp.max"
"2017-05-12","high_u_west","high","west","u",19.9096296296296,NA,"temp.max"
"2017-05-12","low_c_east","low","east","c",25.3229728835979,NA,"temp.max"
"2017-05-12","low_c_west","low","west","c",24.4623148148148,NA,"temp.max"
"2017-05-12","low_u_east","low","east","u",24.4899421296296,NA,"temp.max"
"2017-05-12","low_u_west","low","west","u",23.482237654321,NA,"temp.max"
"2017-05-13","high_c_east","high","east","c",20.2748657407407,NA,"temp.max"
"2017-05-13","high_c_west","high","west","c",21.4515707671958,NA,"temp.max"
"2017-05-13","high_u_east","high","east","u",19.9097800925926,NA,"temp.max"
"2017-05-13","high_u_west","high","west","u",20.6874503968254,NA,"temp.max"
"2017-05-13","low_c_east","low","east","c",24.9586541005291,NA,"temp.max"
"2017-05-13","low_c_west","low","west","c",25.2880401234568,NA,"temp.max"
"2017-05-13","low_u_east","low","east","u",24.3598919753086,NA,"temp.max"
"2017-05-13","low_u_west","low","west","u",24.1649961419753,NA,"temp.max"
"2017-05-14","high_c_east","high","east","c",19.7323564814815,NA,"temp.max"
"2017-05-14","high_c_west","high","west","c",20.8041865079365,NA,"temp.max"
"2017-05-14","high_u_east","high","east","u",19.6516319444444,NA,"temp.max"
"2017-05-14","high_u_west","high","west","u",20.4025595238095,NA,"temp.max"
"2017-05-14","low_c_east","low","east","c",24.0564748677249,NA,"temp.max"
"2017-05-14","low_c_west","low","west","c",24.1099189814815,NA,"temp.max"
"2017-05-14","low_u_east","low","east","u",23.8406520061728,NA,"temp.max"
"2017-05-14","low_u_west","low","west","u",23.5710455246914,NA,"temp.max"
"2017-05-15","high_c_east","high","east","c",19.7516018518518,NA,"temp.max"
"2017-05-15","high_c_west","high","west","c",20.6302347883598,NA,"temp.max"
"2017-05-15","high_u_east","high","east","u",19.5240277777778,NA,"temp.max"
"2017-05-15","high_u_west","high","west","u",20.1875760582011,NA,"temp.max"
"2017-05-15","low_c_east","low","east","c",23.6721064814815,NA,"temp.max"
"2017-05-15","low_c_west","low","west","c",24.052712191358,NA,"temp.max"
"2017-05-15","low_u_east","low","east","u",23.4337461419753,NA,"temp.max"
"2017-05-15","low_u_west","low","west","u",23.4830478395062,NA,"temp.max"
"2017-05-16","high_c_east","high","east","c",20.321712962963,NA,"temp.max"
"2017-05-16","high_c_west","high","west","c",20.2248809523809,NA,"temp.max"
"2017-05-16","high_u_east","high","east","u",20.0090219907407,NA,"temp.max"
"2017-05-16","high_u_west","high","west","u",19.9399702380952,NA,"temp.max"
"2017-05-16","low_c_east","low","east","c",24.5393287037037,NA,"temp.max"
"2017-05-16","low_c_west","low","west","c",23.2386265432099,NA,"temp.max"
"2017-05-16","low_u_east","low","east","u",23.992075617284,NA,"temp.max"
"2017-05-16","low_u_west","low","west","u",23.0191705246914,NA,"temp.max"
"2017-05-17","high_c_east","high","east","c",20.1137731481481,NA,"temp.max"
"2017-05-17","high_c_west","high","west","c",20.2430952380952,NA,"temp.max"
"2017-05-17","high_u_east","high","east","u",19.8297627314815,NA,"temp.max"
"2017-05-17","high_u_west","high","west","u",19.8944212962963,NA,"temp.max"
"2017-05-17","low_c_east","low","east","c",25.0606547619048,NA,"temp.max"
"2017-05-17","low_c_west","low","west","c",23.867399691358,NA,"temp.max"
"2017-05-17","low_u_east","low","east","u",24.4657484567901,NA,"temp.max"
"2017-05-17","low_u_west","low","west","u",23.2494444444444,NA,"temp.max"
"2017-05-18","high_c_east","high","east","c",19.4562731481481,NA,"temp.max"
"2017-05-18","high_c_west","high","west","c",19.8646031746032,NA,"temp.max"
"2017-05-18","high_u_east","high","east","u",19.1877314814815,NA,"temp.max"
"2017-05-18","high_u_west","high","west","u",19.7553968253968,NA,"temp.max"
"2017-05-18","low_c_east","low","east","c",24.3159755291005,NA,"temp.max"
"2017-05-18","low_c_west","low","west","c",24.4196026234568,NA,"temp.max"
"2017-05-18","low_u_east","low","east","u",23.8822723765432,NA,"temp.max"
"2017-05-18","low_u_west","low","west","u",23.8124614197531,NA,"temp.max"
"2017-05-19","high_c_east","high","east","c",19.8416990740741,NA,"temp.max"
"2017-05-19","high_c_west","high","west","c",20.0911574074074,NA,"temp.max"
"2017-05-19","high_u_east","high","east","u",19.4609027777778,NA,"temp.max"
"2017-05-19","high_u_west","high","west","u",19.9842261904762,NA,"temp.max"
"2017-05-19","low_c_east","low","east","c",25.0426256613757,NA,"temp.max"
"2017-05-19","low_c_west","low","west","c",24.4804938271605,NA,"temp.max"
"2017-05-19","low_u_east","low","east","u",24.3026967592593,NA,"temp.max"
"2017-05-19","low_u_west","low","west","u",23.9378163580247,NA,"temp.max"
"2017-05-20","high_c_east","high","east","c",19.45875,NA,"temp.max"
"2017-05-20","high_c_west","high","west","c",19.8200132275132,NA,"temp.max"
"2017-05-20","high_u_east","high","east","u",19.3416493055555,NA,"temp.max"
"2017-05-20","high_u_west","high","west","u",19.7225694444444,NA,"temp.max"
"2017-05-20","low_c_east","low","east","c",23.1109027777778,NA,"temp.max"
"2017-05-20","low_c_west","low","west","c",23.9444907407407,NA,"temp.max"
"2017-05-20","low_u_east","low","east","u",23.0745717592593,NA,"temp.max"
"2017-05-20","low_u_west","low","west","u",23.5592322530864,NA,"temp.max"
"2017-05-21","high_c_east","high","east","c",19.1949027777778,NA,"temp.max"
"2017-05-21","high_c_west","high","west","c",19.8188855820106,NA,"temp.max"
"2017-05-21","high_u_east","high","east","u",18.9009895833333,NA,"temp.max"
"2017-05-21","high_u_west","high","west","u",19.5583895502646,NA,"temp.max"
"2017-05-21","low_c_east","low","east","c",23.8159755291005,NA,"temp.max"
"2017-05-21","low_c_west","low","west","c",23.994587191358,NA,"temp.max"
"2017-05-21","low_u_east","low","east","u",23.2891165123457,NA,"temp.max"
"2017-05-21","low_u_west","low","west","u",23.4704359567901,NA,"temp.max"
"2017-05-22","high_c_east","high","east","c",18.9866388888889,NA,"temp.max"
"2017-05-22","high_c_west","high","west","c",19.8179232804233,NA,"temp.max"
"2017-05-22","high_u_east","high","east","u",18.9036516203704,NA,"temp.max"
"2017-05-22","high_u_west","high","west","u",19.6363756613757,NA,"temp.max"
"2017-05-22","low_c_east","low","east","c",23.6347156084656,NA,"temp.max"
"2017-05-22","low_c_west","low","west","c",24.2092785493827,NA,"temp.max"
"2017-05-22","low_u_east","low","east","u",23.3115316358025,NA,"temp.max"
"2017-05-22","low_u_west","low","west","u",23.6020100308642,NA,"temp.max"
"2017-05-23","high_c_east","high","east","c",18.9089953703704,NA,"temp.max"
"2017-05-23","high_c_west","high","west","c",20.6241666666667,NA,"temp.max"
"2017-05-23","high_u_east","high","east","u",18.6761342592593,NA,"temp.max"
"2017-05-23","high_u_west","high","west","u",20.1049603174603,NA,"temp.max"
"2017-05-23","low_c_east","low","east","c",23.5921362433862,NA,"temp.max"
"2017-05-23","low_c_west","low","west","c",24.563275462963,NA,"temp.max"
"2017-05-23","low_u_east","low","east","u",23.1869830246914,NA,"temp.max"
"2017-05-23","low_u_west","low","west","u",23.804899691358,NA,"temp.max"
"2017-05-24","high_c_east","high","east","c",18.7746944444444,NA,"temp.max"
"2017-05-24","high_c_west","high","west","c",20.0511144179894,NA,"temp.max"
"2017-05-24","high_u_east","high","east","u",18.6613310185185,NA,"temp.max"
"2017-05-24","high_u_west","high","west","u",19.9375198412698,NA,"temp.max"
"2017-05-24","low_c_east","low","east","c",22.9387698412698,NA,"temp.max"
"2017-05-24","low_c_west","low","west","c",23.7513155864198,NA,"temp.max"
"2017-05-24","low_u_east","low","east","u",22.8649884259259,NA,"temp.max"
"2017-05-24","low_u_west","low","west","u",23.5325848765432,NA,"temp.max"
"2017-05-25","high_c_east","high","east","c",18.5969166666667,NA,"temp.max"
"2017-05-25","high_c_west","high","west","c",19.2448974867725,NA,"temp.max"
"2017-05-25","high_u_east","high","east","u",18.4715509259259,NA,"temp.max"
"2017-05-25","high_u_west","high","west","u",19.2328935185185,NA,"temp.max"
"2017-05-25","low_c_east","low","east","c",23.231207010582,NA,"temp.max"
"2017-05-25","low_c_west","low","west","c",22.7417862654321,NA,"temp.max"
"2017-05-25","low_u_east","low","east","u",22.8652391975309,NA,"temp.max"
"2017-05-25","low_u_west","low","west","u",22.6074151234568,NA,"temp.max"
"2017-05-26","high_c_east","high","east","c",19.1523055555556,NA,"temp.max"
"2017-05-26","high_c_west","high","west","c",20.1335085978836,NA,"temp.max"
"2017-05-26","high_u_east","high","east","u",18.9729340277778,NA,"temp.max"
"2017-05-26","high_u_west","high","west","u",19.6747982804233,NA,"temp.max"
"2017-05-26","low_c_east","low","east","c",24.9903207671958,NA,"temp.max"
"2017-05-26","low_c_west","low","west","c",23.9764313271605,NA,"temp.max"
"2017-05-26","low_u_east","low","east","u",24.1523109567901,NA,"temp.max"
"2017-05-26","low_u_west","low","west","u",23.3449074074074,NA,"temp.max"
"2017-05-27","high_c_east","high","east","c",19.2954351851852,NA,"temp.max"
"2017-05-27","high_c_west","high","west","c",20.0500264550265,NA,"temp.max"
"2017-05-27","high_u_east","high","east","u",19.1065625,NA,"temp.max"
"2017-05-27","high_u_west","high","west","u",19.5748478835979,NA,"temp.max"
"2017-05-27","low_c_east","low","east","c",24.7424669312169,NA,"temp.max"
"2017-05-27","low_c_west","low","west","c",24.2273649691358,NA,"temp.max"
"2017-05-27","low_u_east","low","east","u",24.1967824074074,NA,"temp.max"
"2017-05-27","low_u_west","low","west","u",23.3745794753086,NA,"temp.max"
"2017-05-28","high_c_east","high","east","c",18.9462175925926,NA,"temp.max"
"2017-05-28","high_c_west","high","west","c",19.3081448412698,NA,"temp.max"
"2017-05-28","high_u_east","high","east","u",18.6803993055556,NA,"temp.max"
"2017-05-28","high_u_west","high","west","u",19.0950132275132,NA,"temp.max"
"2017-05-28","low_c_east","low","east","c",24.8111937830688,NA,"temp.max"
"2017-05-28","low_c_west","low","west","c",23.3244328703704,NA,"temp.max"
"2017-05-28","low_u_east","low","east","u",24.1847608024691,NA,"temp.max"
"2017-05-28","low_u_west","low","west","u",22.8627044753086,NA,"temp.max"
"2017-05-29","high_c_east","high","east","c",18.3692777777778,NA,"temp.max"
"2017-05-29","high_c_west","high","west","c",20.057294973545,NA,"temp.max"
"2017-05-29","high_u_east","high","east","u",18.1671354166667,NA,"temp.max"
"2017-05-29","high_u_west","high","west","u",19.6611111111111,NA,"temp.max"
"2017-05-29","low_c_east","low","east","c",22.6367328042328,NA,"temp.max"
"2017-05-29","low_c_west","low","west","c",23.939475308642,NA,"temp.max"
"2017-05-29","low_u_east","low","east","u",22.5175887345679,NA,"temp.max"
"2017-05-29","low_u_west","low","west","u",23.295362654321,NA,"temp.max"
"2017-05-30","high_c_east","high","east","c",19.0948194444444,NA,"temp.max"
"2017-05-30","high_c_west","high","west","c",19.3779563492063,NA,"temp.max"
"2017-05-30","high_u_east","high","east","u",18.8136516203704,NA,"temp.max"
"2017-05-30","high_u_west","high","west","u",19.1716898148148,NA,"temp.max"
"2017-05-30","low_c_east","low","east","c",24.5747288359788,NA,"temp.max"
"2017-05-30","low_c_west","low","west","c",23.5911651234568,NA,"temp.max"
"2017-05-30","low_u_east","low","east","u",23.9265354938272,NA,"temp.max"
"2017-05-30","low_u_west","low","west","u",23.1145524691358,NA,"temp.max"
"2017-05-31","high_c_east","high","east","c",19.074962962963,NA,"temp.max"
"2017-05-31","high_c_west","high","west","c",19.3311838624339,NA,"temp.max"
"2017-05-31","high_u_east","high","east","u",18.9437673611111,NA,"temp.max"
"2017-05-31","high_u_west","high","west","u",19.0484722222222,NA,"temp.max"
"2017-05-31","low_c_east","low","east","c",23.5831183862434,NA,"temp.max"
"2017-05-31","low_c_west","low","west","c",23.3070794753086,NA,"temp.max"
"2017-05-31","low_u_east","low","east","u",23.2993672839506,NA,"temp.max"
"2017-05-31","low_u_west","low","west","u",22.9025694444444,NA,"temp.max"
"2017-06-01","high_c_east","high","east","c",19.7347638888889,NA,"temp.max"
"2017-06-01","high_c_west","high","west","c",18.886001984127,NA,"temp.max"
"2017-06-01","high_u_east","high","east","u",19.4271180555556,NA,"temp.max"
"2017-06-01","high_u_west","high","west","u",18.8020899470899,NA,"temp.max"
"2017-06-01","low_c_east","low","east","c",24.9372552910053,NA,"temp.max"
"2017-06-01","low_c_west","low","west","c",22.5433989197531,NA,"temp.max"
"2017-06-01","low_u_east","low","east","u",24.2185725308642,NA,"temp.max"
"2017-06-01","low_u_west","low","west","u",22.3853703703704,NA,"temp.max"
"2017-06-02","high_c_east","high","east","c",19.4025046296296,NA,"temp.max"
"2017-06-02","high_c_west","high","west","c",19.628878968254,NA,"temp.max"
"2017-06-02","high_u_east","high","east","u",19.2225752314815,NA,"temp.max"
"2017-06-02","high_u_west","high","west","u",19.4667526455026,NA,"temp.max"
"2017-06-02","low_c_east","low","east","c",23.3945171957672,NA,"temp.max"
"2017-06-02","low_c_west","low","west","c",24.0509915123457,NA,"temp.max"
"2017-06-02","low_u_east","low","east","u",23.3301890432099,NA,"temp.max"
"2017-06-02","low_u_west","low","west","u",23.5173649691358,NA,"temp.max"
"2017-06-03","high_c_east","high","east","c",19.3298842592593,NA,"temp.max"
"2017-06-03","high_c_west","high","west","c",19.8799338624339,NA,"temp.max"
"2017-06-03","high_u_east","high","east","u",19.3370138888889,NA,"temp.max"
"2017-06-03","high_u_west","high","west","u",19.735171957672,NA,"temp.max"
"2017-06-03","low_c_east","low","east","c",23.8392294973545,NA,"temp.max"
"2017-06-03","low_c_west","low","west","c",23.6611728395062,NA,"temp.max"
"2017-06-03","low_u_east","low","east","u",23.5187808641975,NA,"temp.max"
"2017-06-03","low_u_west","low","west","u",23.484174382716,NA,"temp.max"
"2017-06-04","high_c_east","high","east","c",19.1895555555556,NA,"temp.max"
"2017-06-04","high_c_west","high","west","c",19.3838558201058,NA,"temp.max"
"2017-06-04","high_u_east","high","east","u",19.1559085648148,NA,"temp.max"
"2017-06-04","high_u_west","high","west","u",19.3720502645503,NA,"temp.max"
"2017-06-04","low_c_east","low","east","c",23.8675066137566,NA,"temp.max"
"2017-06-04","low_c_west","low","west","c",23.2066975308642,NA,"temp.max"
"2017-06-04","low_u_east","low","east","u",23.4574189814815,NA,"temp.max"
"2017-06-04","low_u_west","low","west","u",23.076462191358,NA,"temp.max"
"2017-06-05","high_c_east","high","east","c",18.7825601851852,NA,"temp.max"
"2017-06-05","high_c_west","high","west","c",19.8936309523809,NA,"temp.max"
"2017-06-05","high_u_east","high","east","u",18.7629918981481,NA,"temp.max"
"2017-06-05","high_u_west","high","west","u",19.5194345238095,NA,"temp.max"
"2017-06-05","low_c_east","low","east","c",23.3529993386243,NA,"temp.max"
"2017-06-05","low_c_west","low","west","c",23.6417554012346,NA,"temp.max"
"2017-06-05","low_u_east","low","east","u",23.0424228395062,NA,"temp.max"
"2017-06-05","low_u_west","low","west","u",23.0411342592593,NA,"temp.max"
"2017-06-06","high_c_east","high","east","c",19.1963888888889,NA,"temp.max"
"2017-06-06","high_c_west","high","west","c",19.9457671957672,NA,"temp.max"
"2017-06-06","high_u_east","high","east","u",18.522662037037,NA,"temp.max"
"2017-06-06","high_u_west","high","west","u",19.663210978836,NA,"temp.max"
"2017-06-06","low_c_east","low","east","c",25.1169312169312,NA,"temp.max"
"2017-06-06","low_c_west","low","west","c",24.2807098765432,NA,"temp.max"
"2017-06-06","low_u_east","low","east","u",23.9672569444444,NA,"temp.max"
"2017-06-06","low_u_west","low","west","u",23.5794791666667,NA,"temp.max"
"2017-06-07","high_c_east","high","east","c",20.4874814814815,NA,"temp.max"
"2017-06-07","high_c_west","high","west","c",18.5092592592593,NA,"temp.max"
"2017-06-07","high_u_east","high","east","u",19.7423726851852,NA,"temp.max"
"2017-06-07","high_u_west","high","west","u",18.5535416666667,NA,"temp.max"
"2017-06-07","low_c_east","low","east","c",25.9738756613757,NA,"temp.max"
"2017-06-07","low_c_west","low","west","c",22.4005516975309,NA,"temp.max"
"2017-06-07","low_u_east","low","east","u",25.0360609567901,NA,"temp.max"
"2017-06-07","low_u_west","low","west","u",22.3683063271605,NA,"temp.max"
"2017-06-08","high_c_east","high","east","c",20.4252592592593,NA,"temp.max"
"2017-06-08","high_c_west","high","west","c",20.1225595238095,NA,"temp.max"
"2017-06-08","high_u_east","high","east","u",20.0452719907407,NA,"temp.max"
"2017-06-08","high_u_west","high","west","u",19.374880952381,NA,"temp.max"
"2017-06-08","low_c_east","low","east","c",25.038578042328,NA,"temp.max"
"2017-06-08","low_c_west","low","west","c",23.5225308641975,NA,"temp.max"
"2017-06-08","low_u_east","low","east","u",24.5521450617284,NA,"temp.max"
"2017-06-08","low_u_west","low","west","u",22.7710069444444,NA,"temp.max"
"2017-06-09","high_c_east","high","east","c",20.5710046296296,NA,"temp.max"
"2017-06-09","high_c_west","high","west","c",20.5102976190476,NA,"temp.max"
"2017-06-09","high_u_east","high","east","u",20.2387152777778,NA,"temp.max"
"2017-06-09","high_u_west","high","west","u",19.8822585978836,NA,"temp.max"
"2017-06-09","low_c_east","low","east","c",25.2958961640212,NA,"temp.max"
"2017-06-09","low_c_west","low","west","c",24.4335686728395,NA,"temp.max"
"2017-06-09","low_u_east","low","east","u",24.7169637345679,NA,"temp.max"
"2017-06-09","low_u_west","low","west","u",23.5512114197531,NA,"temp.max"
"2017-06-10","high_c_east","high","east","c",19.3536851851852,NA,"temp.max"
"2017-06-10","high_c_west","high","west","c",19.7904232804233,NA,"temp.max"
"2017-06-10","high_u_east","high","east","u",19.2372800925926,NA,"temp.max"
"2017-06-10","high_u_west","high","west","u",19.675419973545,NA,"temp.max"
"2017-06-10","low_c_east","low","east","c",23.4870403439153,NA,"temp.max"
"2017-06-10","low_c_west","low","west","c",23.2505864197531,NA,"temp.max"
"2017-06-10","low_u_east","low","east","u",23.4514776234568,NA,"temp.max"
"2017-06-10","low_u_west","low","west","u",23.0427893518519,NA,"temp.max"
"2017-06-11","high_c_east","high","east","c",19.5621018518519,NA,"temp.max"
"2017-06-11","high_c_west","high","west","c",19.1471064814815,NA,"temp.max"
"2017-06-11","high_u_east","high","east","u",19.2254976851852,NA,"temp.max"
"2017-06-11","high_u_west","high","west","u",19.1555191798942,NA,"temp.max"
"2017-06-11","low_c_east","low","east","c",24.3587400793651,NA,"temp.max"
"2017-06-11","low_c_west","low","west","c",22.6883680555556,NA,"temp.max"
"2017-06-11","low_u_east","low","east","u",23.7619714506173,NA,"temp.max"
"2017-06-11","low_u_west","low","west","u",22.5403047839506,NA,"temp.max"
"2017-06-12","high_c_east","high","east","c",20.4233333333333,NA,"temp.max"
"2017-06-12","high_c_west","high","west","c",19.658082010582,NA,"temp.max"
"2017-06-12","high_u_east","high","east","u",19.9842939814815,NA,"temp.max"
"2017-06-12","high_u_west","high","west","u",19.2869378306878,NA,"temp.max"
"2017-06-12","low_c_east","low","east","c",25.4930191798942,NA,"temp.max"
"2017-06-12","low_c_west","low","west","c",23.2629436728395,NA,"temp.max"
"2017-06-12","low_u_east","low","east","u",24.6754089506173,NA,"temp.max"
"2017-06-12","low_u_west","low","west","u",22.7335686728395,NA,"temp.max"
"2017-06-13","high_c_east","high","east","c",19.5011481481481,NA,"temp.max"
"2017-06-13","high_c_west","high","west","c",19.080753968254,NA,"temp.max"
"2017-06-13","high_u_east","high","east","u",19.3089583333333,NA,"temp.max"
"2017-06-13","high_u_west","high","west","u",18.9742691798942,NA,"temp.max"
"2017-06-13","low_c_east","low","east","c",23.7276554232804,NA,"temp.max"
"2017-06-13","low_c_west","low","west","c",22.9533796296296,NA,"temp.max"
"2017-06-13","low_u_east","low","east","u",23.2727507716049,NA,"temp.max"
"2017-06-13","low_u_west","low","west","u",22.6110185185185,NA,"temp.max"
"2017-06-14","high_c_east","high","east","c",18.7366203703704,NA,"temp.max"
"2017-06-14","high_c_west","high","west","c",19.6171494708995,NA,"temp.max"
"2017-06-14","high_u_east","high","east","u",18.6915798611111,NA,"temp.max"
"2017-06-14","high_u_west","high","west","u",19.37166005291,NA,"temp.max"
"2017-06-14","low_c_east","low","east","c",22.8019477513228,NA,"temp.max"
"2017-06-14","low_c_west","low","west","c",23.131087962963,NA,"temp.max"
"2017-06-14","low_u_east","low","east","u",22.7091782407407,NA,"temp.max"
"2017-06-14","low_u_west","low","west","u",22.7720408950617,NA,"temp.max"
"2017-06-15","high_c_east","high","east","c",18.1155925925926,NA,"temp.max"
"2017-06-15","high_c_west","high","west","c",19.3366203703704,NA,"temp.max"
"2017-06-15","high_u_east","high","east","u",18.0549131944444,NA,"temp.max"
"2017-06-15","high_u_west","high","west","u",19.2656051587301,NA,"temp.max"
"2017-06-15","low_c_east","low","east","c",22.2695205026455,NA,"temp.max"
"2017-06-15","low_c_west","low","west","c",22.7369174382716,NA,"temp.max"
"2017-06-15","low_u_east","low","east","u",22.2239737654321,NA,"temp.max"
"2017-06-15","low_u_west","low","west","u",22.4956442901235,NA,"temp.max"
"2017-06-16","high_c_east","high","east","c",18.0708240740741,NA,"temp.max"
"2017-06-16","high_c_west","high","west","c",18.8570568783069,NA,"temp.max"
"2017-06-16","high_u_east","high","east","u",17.8915625,NA,"temp.max"
"2017-06-16","high_u_west","high","west","u",18.7901455026455,NA,"temp.max"
"2017-06-16","low_c_east","low","east","c",23.3788822751323,NA,"temp.max"
"2017-06-16","low_c_west","low","west","c",22.9949884259259,NA,"temp.max"
"2017-06-16","low_u_east","low","east","u",22.9023070987654,NA,"temp.max"
"2017-06-16","low_u_west","low","west","u",22.6647106481481,NA,"temp.max"
"2017-06-17","high_c_east","high","east","c",19.7219212962963,NA,"temp.max"
"2017-06-17","high_c_west","high","west","c",18.9251455026455,NA,"temp.max"
"2017-06-17","high_u_east","high","east","u",19.0066087962963,NA,"temp.max"
"2017-06-17","high_u_west","high","west","u",18.8137566137566,NA,"temp.max"
"2017-06-17","low_c_east","low","east","c",24.7952414021164,NA,"temp.max"
"2017-06-17","low_c_west","low","west","c",22.8913657407407,NA,"temp.max"
"2017-06-17","low_u_east","low","east","u",23.8800308641975,NA,"temp.max"
"2017-06-17","low_u_west","low","west","u",22.4755632716049,NA,"temp.max"
"2017-06-18","high_c_east","high","east","c",20.088087962963,NA,"temp.max"
"2017-06-18","high_c_west","high","west","c",19.1118617724868,NA,"temp.max"
"2017-06-18","high_u_east","high","east","u",19.6492476851852,NA,"temp.max"
"2017-06-18","high_u_west","high","west","u",18.948955026455,NA,"temp.max"
"2017-06-18","low_c_east","low","east","c",25.0443121693122,NA,"temp.max"
"2017-06-18","low_c_west","low","west","c",23.2969405864198,NA,"temp.max"
"2017-06-18","low_u_east","low","east","u",24.3949652777778,NA,"temp.max"
"2017-06-18","low_u_west","low","west","u",22.7743364197531,NA,"temp.max"
"2017-06-19","high_c_east","high","east","c",19.8780509259259,NA,"temp.max"
"2017-06-19","high_c_west","high","west","c",19.2716666666667,NA,"temp.max"
"2017-06-19","high_u_east","high","east","u",19.525462962963,NA,"temp.max"
"2017-06-19","high_u_west","high","west","u",19.0044345238095,NA,"temp.max"
"2017-06-19","low_c_east","low","east","c",24.7083630952381,NA,"temp.max"
"2017-06-19","low_c_west","low","west","c",22.9506481481481,NA,"temp.max"
"2017-06-19","low_u_east","low","east","u",24.3206442901235,NA,"temp.max"
"2017-06-19","low_u_west","low","west","u",22.626199845679,NA,"temp.max"
"2017-06-20","high_c_east","high","east","c",18.3017962962963,NA,"temp.max"
"2017-06-20","high_c_west","high","west","c",19.4256084656085,NA,"temp.max"
"2017-06-20","high_u_east","high","east","u",18.3230266203704,NA,"temp.max"
"2017-06-20","high_u_west","high","west","u",19.2319047619048,NA,"temp.max"
"2017-06-20","low_c_east","low","east","c",22.4323611111111,NA,"temp.max"
"2017-06-20","low_c_west","low","west","c",23.3913464506173,NA,"temp.max"
"2017-06-20","low_u_east","low","east","u",22.4252932098765,NA,"temp.max"
"2017-06-20","low_u_west","low","west","u",22.9777430555556,NA,"temp.max"
"2017-06-21","high_c_east","high","east","c",17.688837962963,NA,"temp.max"
"2017-06-21","high_c_west","high","west","c",19.0485482804233,NA,"temp.max"
"2017-06-21","high_u_east","high","east","u",17.7150405092593,NA,"temp.max"
"2017-06-21","high_u_west","high","west","u",18.8954100529101,NA,"temp.max"
"2017-06-21","low_c_east","low","east","c",21.7761441798942,NA,"temp.max"
"2017-06-21","low_c_west","low","west","c",23.235212191358,NA,"temp.max"
"2017-06-21","low_u_east","low","east","u",21.662611882716,NA,"temp.max"
"2017-06-21","low_u_west","low","west","u",22.8865625,NA,"temp.max"
"2017-06-22","high_c_east","high","east","c",18.8915833333333,NA,"temp.max"
"2017-06-22","high_c_west","high","west","c",18.692371031746,NA,"temp.max"
"2017-06-22","high_u_east","high","east","u",18.4326678240741,NA,"temp.max"
"2017-06-22","high_u_west","high","west","u",18.4083101851852,NA,"temp.max"
"2017-06-22","low_c_east","low","east","c",23.5553240740741,NA,"temp.max"
"2017-06-22","low_c_west","low","west","c",22.0391319444444,NA,"temp.max"
"2017-06-22","low_u_east","low","east","u",22.8832831790123,NA,"temp.max"
"2017-06-22","low_u_west","low","west","u",21.8664699074074,NA,"temp.max"
"2017-06-23","high_c_east","high","east","c",19.4683240740741,NA,"temp.max"
"2017-06-23","high_c_west","high","west","c",19.6754728835979,NA,"temp.max"
"2017-06-23","high_u_east","high","east","u",18.9788483796296,NA,"temp.max"
"2017-06-23","high_u_west","high","west","u",19.0879695767196,NA,"temp.max"
"2017-06-23","low_c_east","low","east","c",24.9753935185185,NA,"temp.max"
"2017-06-23","low_c_west","low","west","c",23.0254089506173,NA,"temp.max"
"2017-06-23","low_u_east","low","east","u",24.1631442901235,NA,"temp.max"
"2017-06-23","low_u_west","low","west","u",22.4252199074074,NA,"temp.max"
"2017-06-24","high_c_east","high","east","c",19.2571898148148,NA,"temp.max"
"2017-06-24","high_c_west","high","west","c",19.7140542328042,NA,"temp.max"
