"Date","alt_height_slope","alt_type","side_andes","height","value","sd","type"
"2017-04-22","high_c_west","high","west","c",25.464126984127,NA,"temp.max"
"2017-04-22","high_u_east","high","east","u",20.2036111111111,NA,"temp.max"
"2017-04-22","high_u_west","high","west","u",23.5066666666667,NA,"temp.max"
"2017-04-22","low_c_east","low","east","c",27.7969841269841,NA,"temp.max"
"2017-04-22","low_c_west","low","west","c",30.9999074074074,NA,"temp.max"
"2017-04-22","low_u_east","low","east","u",25.8450925925926,NA,"temp.max"
"2017-04-22","low_u_west","low","west","u",28.0143518518518,NA,"temp.max"
"2017-04-23","high_c_east","high","east","c",25.2054444444444,NA,"temp.max"
"2017-04-23","high_c_west","high","west","c",23.402619047619,NA,"temp.max"
"2017-04-23","high_u_east","high","east","u",22.8668055555556,NA,"temp.max"
"2017-04-23","high_u_west","high","west","u",22.139126984127,NA,"temp.max"
"2017-04-23","low_c_east","low","east","c",32.8695238095238,NA,"temp.max"
"2017-04-23","low_c_west","low","west","c",30.1751851851852,NA,"temp.max"
"2017-04-23","low_u_east","low","east","u",30.4074074074074,NA,"temp.max"
"2017-04-23","low_u_west","low","west","u",27.0233333333333,NA,"temp.max"
"2017-04-24","high_c_east","high","east","c",24.2625555555556,NA,"temp.max"
"2017-04-24","high_c_west","high","west","c",20.7342063492064,NA,"temp.max"
"2017-04-24","high_u_east","high","east","u",22.2022222222222,NA,"temp.max"
"2017-04-24","high_u_west","high","west","u",20.3869841269841,NA,"temp.max"
"2017-04-24","low_c_east","low","east","c",31.7761111111111,NA,"temp.max"
"2017-04-24","low_c_west","low","west","c",24.6923148148148,NA,"temp.max"
"2017-04-24","low_u_east","low","east","u",28.9856481481482,NA,"temp.max"
"2017-04-24","low_u_west","low","west","u",23.8798148148148,NA,"temp.max"
"2017-04-25","high_c_east","high","east","c",24.1577777777778,NA,"temp.max"
"2017-04-25","high_c_west","high","west","c",23.9371428571429,NA,"temp.max"
"2017-04-25","high_u_east","high","east","u",22.3395833333333,NA,"temp.max"
"2017-04-25","high_u_west","high","west","u",21.9615873015873,NA,"temp.max"
"2017-04-25","low_c_east","low","east","c",31.3683333333333,NA,"temp.max"
"2017-04-25","low_c_west","low","west","c",31.2209259259259,NA,"temp.max"
"2017-04-25","low_u_east","low","east","u",28.8490740740741,NA,"temp.max"
"2017-04-25","low_u_west","low","west","u",26.7472222222222,NA,"temp.max"
"2017-04-26","high_c_east","high","east","c",22.5556666666667,NA,"temp.max"
"2017-04-26","high_c_west","high","west","c",24.2370634920635,NA,"temp.max"
"2017-04-26","high_u_east","high","east","u",21.3420833333333,NA,"temp.max"
"2017-04-26","high_u_west","high","west","u",22.160873015873,NA,"temp.max"
"2017-04-26","low_c_east","low","east","c",29.2623809523809,NA,"temp.max"
"2017-04-26","low_c_west","low","west","c",28.8562962962963,NA,"temp.max"
"2017-04-26","low_u_east","low","east","u",27.1868518518518,NA,"temp.max"
"2017-04-26","low_u_west","low","west","u",25.4153703703704,NA,"temp.max"
"2017-04-27","high_c_east","high","east","c",23.5001111111111,NA,"temp.max"
"2017-04-27","high_c_west","high","west","c",21.0854761904762,NA,"temp.max"
"2017-04-27","high_u_east","high","east","u",21.8434722222222,NA,"temp.max"
"2017-04-27","high_u_west","high","west","u",20.4888888888889,NA,"temp.max"
"2017-04-27","low_c_east","low","east","c",30.5465079365079,NA,"temp.max"
"2017-04-27","low_c_west","low","west","c",26.2548148148148,NA,"temp.max"
"2017-04-27","low_u_east","low","east","u",28.0803703703704,NA,"temp.max"
"2017-04-27","low_u_west","low","west","u",24.7972222222222,NA,"temp.max"
"2017-04-28","high_c_east","high","east","c",21.326,NA,"temp.max"
"2017-04-28","high_c_west","high","west","c",22.7626984126984,NA,"temp.max"
"2017-04-28","high_u_east","high","east","u",20.4956944444444,NA,"temp.max"
"2017-04-28","high_u_west","high","west","u",21.6269047619048,NA,"temp.max"
"2017-04-28","low_c_east","low","east","c",26.7584126984127,NA,"temp.max"
"2017-04-28","low_c_west","low","west","c",30.5691666666667,NA,"temp.max"
"2017-04-28","low_u_east","low","east","u",25.3522222222222,NA,"temp.max"
"2017-04-28","low_u_west","low","west","u",27.3030555555556,NA,"temp.max"
"2017-04-29","high_c_east","high","east","c",20.6722222222222,NA,"temp.max"
"2017-04-29","high_c_west","high","west","c",24.2340476190476,NA,"temp.max"
"2017-04-29","high_u_east","high","east","u",20.1741666666667,NA,"temp.max"
"2017-04-29","high_u_west","high","west","u",22.2588888888889,NA,"temp.max"
"2017-04-29","low_c_east","low","east","c",25.9838095238095,NA,"temp.max"
"2017-04-29","low_c_west","low","west","c",31.7321296296296,NA,"temp.max"
"2017-04-29","low_u_east","low","east","u",24.7058333333333,NA,"temp.max"
"2017-04-29","low_u_west","low","west","u",27.5110185185185,NA,"temp.max"
"2017-04-30","high_c_east","high","east","c",20.0623333333333,NA,"temp.max"
"2017-04-30","high_c_west","high","west","c",26.5719841269841,NA,"temp.max"
"2017-04-30","high_u_east","high","east","u",19.6684722222222,NA,"temp.max"
"2017-04-30","high_u_west","high","west","u",23.5376984126984,NA,"temp.max"
"2017-04-30","low_c_east","low","east","c",26.3128571428571,NA,"temp.max"
"2017-04-30","low_c_west","low","west","c",31.2873148148148,NA,"temp.max"
"2017-04-30","low_u_east","low","east","u",24.9421296296296,NA,"temp.max"
"2017-04-30","low_u_west","low","west","u",27.7072222222222,NA,"temp.max"
"2017-05-01","high_c_east","high","east","c",21.4271111111111,NA,"temp.max"
"2017-05-01","high_c_west","high","west","c",26.8969841269841,NA,"temp.max"
"2017-05-01","high_u_east","high","east","u",20.2873611111111,NA,"temp.max"
"2017-05-01","high_u_west","high","west","u",23.5063492063492,NA,"temp.max"
"2017-05-01","low_c_east","low","east","c",27.1653968253968,NA,"temp.max"
"2017-05-01","low_c_west","low","west","c",32.9219444444444,NA,"temp.max"
"2017-05-01","low_u_east","low","east","u",25.3927777777778,NA,"temp.max"
"2017-05-01","low_u_west","low","west","u",27.8225,NA,"temp.max"
"2017-05-02","high_c_east","high","east","c",23.1147777777778,NA,"temp.max"
"2017-05-02","high_c_west","high","west","c",22.4614285714286,NA,"temp.max"
"2017-05-02","high_u_east","high","east","u",21.0740277777778,NA,"temp.max"
"2017-05-02","high_u_west","high","west","u",21.282619047619,NA,"temp.max"
"2017-05-02","low_c_east","low","east","c",30.4274603174603,NA,"temp.max"
"2017-05-02","low_c_west","low","west","c",27.9766666666667,NA,"temp.max"
"2017-05-02","low_u_east","low","east","u",28.3077777777778,NA,"temp.max"
"2017-05-02","low_u_west","low","west","u",25.7234259259259,NA,"temp.max"
"2017-05-03","high_c_east","high","east","c",23.8653333333333,NA,"temp.max"
"2017-05-03","high_c_west","high","west","c",26.1552380952381,NA,"temp.max"
"2017-05-03","high_u_east","high","east","u",21.6998611111111,NA,"temp.max"
"2017-05-03","high_u_west","high","west","u",23.0871428571429,NA,"temp.max"
"2017-05-03","low_c_east","low","east","c",31.3181746031746,NA,"temp.max"
"2017-05-03","low_c_west","low","west","c",33.6092592592593,NA,"temp.max"
"2017-05-03","low_u_east","low","east","u",28.9530555555556,NA,"temp.max"
"2017-05-03","low_u_west","low","west","u",28.1189814814815,NA,"temp.max"
"2017-05-04","high_c_east","high","east","c",22.6862222222222,NA,"temp.max"
"2017-05-04","high_c_west","high","west","c",24.5615079365079,NA,"temp.max"
"2017-05-04","high_u_east","high","east","u",20.8708333333333,NA,"temp.max"
"2017-05-04","high_u_west","high","west","u",22.2831746031746,NA,"temp.max"
"2017-05-04","low_c_east","low","east","c",26.740873015873,NA,"temp.max"
"2017-05-04","low_c_west","low","west","c",30.4125,NA,"temp.max"
"2017-05-04","low_u_east","low","east","u",25.4326851851852,NA,"temp.max"
"2017-05-04","low_u_west","low","west","u",26.8062037037037,NA,"temp.max"
"2017-05-05","high_c_east","high","east","c",20.777,NA,"temp.max"
"2017-05-05","high_c_west","high","west","c",20.3465873015873,NA,"temp.max"
"2017-05-05","high_u_east","high","east","u",20.3644444444445,NA,"temp.max"
"2017-05-05","high_u_west","high","west","u",19.7609523809524,NA,"temp.max"
"2017-05-05","low_c_east","low","east","c",26.2452380952381,NA,"temp.max"
"2017-05-05","low_c_west","low","west","c",24.1333333333333,NA,"temp.max"
"2017-05-05","low_u_east","low","east","u",25.0125,NA,"temp.max"
"2017-05-05","low_u_west","low","west","u",23.2180555555556,NA,"temp.max"
"2017-05-06","high_c_east","high","east","c",23.2894444444444,NA,"temp.max"
"2017-05-06","high_c_west","high","west","c",21.7327777777778,NA,"temp.max"
"2017-05-06","high_u_east","high","east","u",21.5926388888889,NA,"temp.max"
"2017-05-06","high_u_west","high","west","u",20.7274603174603,NA,"temp.max"
"2017-05-06","low_c_east","low","east","c",29.857619047619,NA,"temp.max"
"2017-05-06","low_c_west","low","west","c",28.6336111111111,NA,"temp.max"
"2017-05-06","low_u_east","low","east","u",27.6272222222222,NA,"temp.max"
"2017-05-06","low_u_west","low","west","u",25.9913888888889,NA,"temp.max"
"2017-05-07","high_c_east","high","east","c",23.8238888888889,NA,"temp.max"
"2017-05-07","high_c_west","high","west","c",26.6107142857143,NA,"temp.max"
"2017-05-07","high_u_east","high","east","u",21.9806944444444,NA,"temp.max"
"2017-05-07","high_u_west","high","west","u",23.2303968253968,NA,"temp.max"
"2017-05-07","low_c_east","low","east","c",32.0834126984127,NA,"temp.max"
"2017-05-07","low_c_west","low","west","c",31.7484259259259,NA,"temp.max"
"2017-05-07","low_u_east","low","east","u",29.0919444444444,NA,"temp.max"
"2017-05-07","low_u_west","low","west","u",27.7278703703704,NA,"temp.max"
"2017-05-08","high_c_east","high","east","c",20.8722222222222,NA,"temp.max"
"2017-05-08","high_c_west","high","west","c",24.5592857142857,NA,"temp.max"
"2017-05-08","high_u_east","high","east","u",20.5252777777778,NA,"temp.max"
"2017-05-08","high_u_west","high","west","u",22.3792063492064,NA,"temp.max"
"2017-05-08","low_c_east","low","east","c",26.8628571428571,NA,"temp.max"
"2017-05-08","low_c_west","low","west","c",28.9359259259259,NA,"temp.max"
"2017-05-08","low_u_east","low","east","u",25.6837962962963,NA,"temp.max"
"2017-05-08","low_u_west","low","west","u",26.0113888888889,NA,"temp.max"
"2017-05-09","high_c_east","high","east","c",22.2677777777778,NA,"temp.max"
"2017-05-09","high_c_west","high","west","c",24.2310317460317,NA,"temp.max"
"2017-05-09","high_u_east","high","east","u",21.2883333333333,NA,"temp.max"
"2017-05-09","high_u_west","high","west","u",22.355,NA,"temp.max"
"2017-05-09","low_c_east","low","east","c",31.5922222222222,NA,"temp.max"
"2017-05-09","low_c_west","low","west","c",29.6875,NA,"temp.max"
"2017-05-09","low_u_east","low","east","u",29.13,NA,"temp.max"
"2017-05-09","low_u_west","low","west","u",26.9467592592593,NA,"temp.max"
"2017-05-10","high_c_east","high","east","c",21.8954444444444,NA,"temp.max"
"2017-05-10","high_c_west","high","west","c",21.4286507936508,NA,"temp.max"
"2017-05-10","high_u_east","high","east","u",20.7277777777778,NA,"temp.max"
"2017-05-10","high_u_west","high","west","u",20.4754761904762,NA,"temp.max"
"2017-05-10","low_c_east","low","east","c",28.2019841269841,NA,"temp.max"
"2017-05-10","low_c_west","low","west","c",25.6312037037037,NA,"temp.max"
"2017-05-10","low_u_east","low","east","u",26.2451851851852,NA,"temp.max"
"2017-05-10","low_u_west","low","west","u",24.0283333333333,NA,"temp.max"
"2017-05-11","high_c_east","high","east","c",21.7376666666667,NA,"temp.max"
"2017-05-11","high_c_west","high","west","c",27.2137301587302,NA,"temp.max"
"2017-05-11","high_u_east","high","east","u",20.7340277777778,NA,"temp.max"
"2017-05-11","high_u_west","high","west","u",23.7961904761905,NA,"temp.max"
"2017-05-11","low_c_east","low","east","c",27.8744444444444,NA,"temp.max"
"2017-05-11","low_c_west","low","west","c",35.0662962962963,NA,"temp.max"
"2017-05-11","low_u_east","low","east","u",26.0058333333333,NA,"temp.max"
"2017-05-11","low_u_west","low","west","u",28.2408333333333,NA,"temp.max"
"2017-05-12","high_c_east","high","east","c",25.8473333333333,NA,"temp.max"
"2017-05-12","high_c_west","high","west","c",28.0061111111111,NA,"temp.max"
"2017-05-12","high_u_east","high","east","u",23.2816666666667,NA,"temp.max"
"2017-05-12","high_u_west","high","west","u",23.8988888888889,NA,"temp.max"
"2017-05-12","low_c_east","low","east","c",32.365,NA,"temp.max"
"2017-05-12","low_c_west","low","west","c",33.8113888888889,NA,"temp.max"
"2017-05-12","low_u_east","low","east","u",29.2555555555555,NA,"temp.max"
"2017-05-12","low_u_west","low","west","u",28.1165740740741,NA,"temp.max"
"2017-05-13","high_c_east","high","east","c",23.3447777777778,NA,"temp.max"
"2017-05-13","high_c_west","high","west","c",26.9276190476191,NA,"temp.max"
"2017-05-13","high_u_east","high","east","u",21.9211111111111,NA,"temp.max"
"2017-05-13","high_u_west","high","west","u",24.012380952381,NA,"temp.max"
"2017-05-13","low_c_east","low","east","c",30.6436507936508,NA,"temp.max"
"2017-05-13","low_c_west","low","west","c",33.9901851851852,NA,"temp.max"
"2017-05-13","low_u_east","low","east","u",28.4351851851852,NA,"temp.max"
"2017-05-13","low_u_west","low","west","u",28.6322222222222,NA,"temp.max"
"2017-05-14","high_c_east","high","east","c",21.2112222222222,NA,"temp.max"
"2017-05-14","high_c_west","high","west","c",24.7940476190476,NA,"temp.max"
"2017-05-14","high_u_east","high","east","u",20.5669444444445,NA,"temp.max"
"2017-05-14","high_u_west","high","west","u",22.6830158730159,NA,"temp.max"
"2017-05-14","low_c_east","low","east","c",27.1519047619048,NA,"temp.max"
"2017-05-14","low_c_west","low","west","c",29.4180555555556,NA,"temp.max"
"2017-05-14","low_u_east","low","east","u",25.737037037037,NA,"temp.max"
"2017-05-14","low_u_west","low","west","u",26.9043518518518,NA,"temp.max"
"2017-05-15","high_c_east","high","east","c",23.7386666666667,NA,"temp.max"
"2017-05-15","high_c_west","high","west","c",24.1715079365079,NA,"temp.max"
"2017-05-15","high_u_east","high","east","u",22.1488888888889,NA,"temp.max"
"2017-05-15","high_u_west","high","west","u",22.6966666666667,NA,"temp.max"
"2017-05-15","low_c_east","low","east","c",27.6653968253968,NA,"temp.max"
"2017-05-15","low_c_west","low","west","c",30.5774074074074,NA,"temp.max"
"2017-05-15","low_u_east","low","east","u",26.0087037037037,NA,"temp.max"
"2017-05-15","low_u_west","low","west","u",26.9916666666667,NA,"temp.max"
"2017-05-16","high_c_east","high","east","c",24.6293333333333,NA,"temp.max"
"2017-05-16","high_c_west","high","west","c",24.3221428571429,NA,"temp.max"
"2017-05-16","high_u_east","high","east","u",22.6459722222222,NA,"temp.max"
"2017-05-16","high_u_west","high","west","u",22.2042063492064,NA,"temp.max"
"2017-05-16","low_c_east","low","east","c",31.7234920634921,NA,"temp.max"
"2017-05-16","low_c_west","low","west","c",28.6378703703704,NA,"temp.max"
"2017-05-16","low_u_east","low","east","u",28.6951851851852,NA,"temp.max"
"2017-05-16","low_u_west","low","west","u",25.7635185185185,NA,"temp.max"
"2017-05-17","high_c_east","high","east","c",24.5724444444444,NA,"temp.max"
"2017-05-17","high_c_west","high","west","c",24.4942063492064,NA,"temp.max"
"2017-05-17","high_u_east","high","east","u",22.2618055555556,NA,"temp.max"
"2017-05-17","high_u_west","high","west","u",22.1602380952381,NA,"temp.max"
"2017-05-17","low_c_east","low","east","c",32.3627777777778,NA,"temp.max"
"2017-05-17","low_c_west","low","west","c",29.8843518518519,NA,"temp.max"
"2017-05-17","low_u_east","low","east","u",29.099537037037,NA,"temp.max"
"2017-05-17","low_u_west","low","west","u",26.9135185185185,NA,"temp.max"
"2017-05-18","high_c_east","high","east","c",24.1425555555556,NA,"temp.max"
"2017-05-18","high_c_west","high","west","c",21.9969841269841,NA,"temp.max"
"2017-05-18","high_u_east","high","east","u",22.1481944444444,NA,"temp.max"
"2017-05-18","high_u_west","high","west","u",21.0711904761905,NA,"temp.max"
"2017-05-18","low_c_east","low","east","c",29.4180158730159,NA,"temp.max"
"2017-05-18","low_c_west","low","west","c",29.0241666666667,NA,"temp.max"
"2017-05-18","low_u_east","low","east","u",27.3221296296296,NA,"temp.max"
"2017-05-18","low_u_west","low","west","u",26.2846296296296,NA,"temp.max"
"2017-05-19","high_c_east","high","east","c",23.4167777777778,NA,"temp.max"
"2017-05-19","high_c_west","high","west","c",21.6750793650794,NA,"temp.max"
"2017-05-19","high_u_east","high","east","u",21.6402777777778,NA,"temp.max"
"2017-05-19","high_u_west","high","west","u",21.0200793650794,NA,"temp.max"
"2017-05-19","low_c_east","low","east","c",31.3707142857143,NA,"temp.max"
"2017-05-19","low_c_west","low","west","c",30.479537037037,NA,"temp.max"
"2017-05-19","low_u_east","low","east","u",28.6302777777778,NA,"temp.max"
"2017-05-19","low_u_west","low","west","u",26.89,NA,"temp.max"
"2017-05-20","high_c_east","high","east","c",22.9972222222222,NA,"temp.max"
"2017-05-20","high_c_west","high","west","c",21.3598412698413,NA,"temp.max"
"2017-05-20","high_u_east","high","east","u",21.7304166666666,NA,"temp.max"
"2017-05-20","high_u_west","high","west","u",20.7238888888889,NA,"temp.max"
"2017-05-20","low_c_east","low","east","c",27.4019841269841,NA,"temp.max"
"2017-05-20","low_c_west","low","west","c",27.45,NA,"temp.max"
"2017-05-20","low_u_east","low","east","u",25.8749074074074,NA,"temp.max"
"2017-05-20","low_u_west","low","west","u",25.1683333333333,NA,"temp.max"
"2017-05-21","high_c_east","high","east","c",22.5743333333333,NA,"temp.max"
"2017-05-21","high_c_west","high","west","c",22.8084126984127,NA,"temp.max"
"2017-05-21","high_u_east","high","east","u",21.3179166666667,NA,"temp.max"
"2017-05-21","high_u_west","high","west","u",21.429126984127,NA,"temp.max"
"2017-05-21","low_c_east","low","east","c",28.8644444444444,NA,"temp.max"
"2017-05-21","low_c_west","low","west","c",27.6548148148148,NA,"temp.max"
"2017-05-21","low_u_east","low","east","u",26.7253703703704,NA,"temp.max"
"2017-05-21","low_u_west","low","west","u",25.5861111111111,NA,"temp.max"
"2017-05-22","high_c_east","high","east","c",21.733,NA,"temp.max"
"2017-05-22","high_c_west","high","west","c",23.8942857142857,NA,"temp.max"
"2017-05-22","high_u_east","high","east","u",20.6627777777778,NA,"temp.max"
"2017-05-22","high_u_west","high","west","u",21.8659523809524,NA,"temp.max"
"2017-05-22","low_c_east","low","east","c",27.4219047619048,NA,"temp.max"
"2017-05-22","low_c_west","low","west","c",31.1603703703704,NA,"temp.max"
"2017-05-22","low_u_east","low","east","u",25.6758333333333,NA,"temp.max"
"2017-05-22","low_u_west","low","west","u",26.3975,NA,"temp.max"
"2017-05-23","high_c_east","high","east","c",21.7133333333333,NA,"temp.max"
"2017-05-23","high_c_west","high","west","c",24.7434920634921,NA,"temp.max"
"2017-05-23","high_u_east","high","east","u",20.7097222222222,NA,"temp.max"
"2017-05-23","high_u_west","high","west","u",22.6416666666667,NA,"temp.max"
"2017-05-23","low_c_east","low","east","c",28.6221428571429,NA,"temp.max"
"2017-05-23","low_c_west","low","west","c",31.3748148148148,NA,"temp.max"
"2017-05-23","low_u_east","low","east","u",26.5508333333333,NA,"temp.max"
"2017-05-23","low_u_west","low","west","u",27.5554629629629,NA,"temp.max"
"2017-05-24","high_c_east","high","east","c",22.2157777777778,NA,"temp.max"
"2017-05-24","high_c_west","high","west","c",21.7304761904762,NA,"temp.max"
"2017-05-24","high_u_east","high","east","u",21.0138888888889,NA,"temp.max"
"2017-05-24","high_u_west","high","west","u",20.9248412698413,NA,"temp.max"
"2017-05-24","low_c_east","low","east","c",25.1538888888889,NA,"temp.max"
"2017-05-24","low_c_west","low","west","c",26.0401851851852,NA,"temp.max"
"2017-05-24","low_u_east","low","east","u",24.3116666666667,NA,"temp.max"
"2017-05-24","low_u_west","low","west","u",24.8292592592593,NA,"temp.max"
"2017-05-25","high_c_east","high","east","c",20.9345555555556,NA,"temp.max"
"2017-05-25","high_c_west","high","west","c",21.0787301587302,NA,"temp.max"
"2017-05-25","high_u_east","high","east","u",20.1144444444445,NA,"temp.max"
"2017-05-25","high_u_west","high","west","u",20.3730952380952,NA,"temp.max"
"2017-05-25","low_c_east","low","east","c",26.5142063492064,NA,"temp.max"
"2017-05-25","low_c_west","low","west","c",26.0334259259259,NA,"temp.max"
"2017-05-25","low_u_east","low","east","u",24.9841666666667,NA,"temp.max"
"2017-05-25","low_u_west","low","west","u",24.1535185185185,NA,"temp.max"
"2017-05-26","high_c_east","high","east","c",21.9062222222222,NA,"temp.max"
"2017-05-26","high_c_west","high","west","c",25.5592063492063,NA,"temp.max"
"2017-05-26","high_u_east","high","east","u",20.77,NA,"temp.max"
"2017-05-26","high_u_west","high","west","u",22.8546031746032,NA,"temp.max"
"2017-05-26","low_c_east","low","east","c",31.1525396825397,NA,"temp.max"
"2017-05-26","low_c_west","low","west","c",29.6944444444444,NA,"temp.max"
"2017-05-26","low_u_east","low","east","u",27.8058333333333,NA,"temp.max"
"2017-05-26","low_u_west","low","west","u",26.7208333333333,NA,"temp.max"
"2017-05-27","high_c_east","high","east","c",22.8103333333333,NA,"temp.max"
"2017-05-27","high_c_west","high","west","c",24.0390476190476,NA,"temp.max"
"2017-05-27","high_u_east","high","east","u",21.3183333333333,NA,"temp.max"
"2017-05-27","high_u_west","high","west","u",22.0710317460317,NA,"temp.max"
"2017-05-27","low_c_east","low","east","c",31.2452380952381,NA,"temp.max"
"2017-05-27","low_c_west","low","west","c",31.2232407407407,NA,"temp.max"
"2017-05-27","low_u_east","low","east","u",28.1733333333333,NA,"temp.max"
"2017-05-27","low_u_west","low","west","u",27.4407407407408,NA,"temp.max"
"2017-05-28","high_c_east","high","east","c",23.039,NA,"temp.max"
"2017-05-28","high_c_west","high","west","c",22.9751587301587,NA,"temp.max"
"2017-05-28","high_u_east","high","east","u",21.4133333333333,NA,"temp.max"
"2017-05-28","high_u_west","high","west","u",21.337380952381,NA,"temp.max"
"2017-05-28","low_c_east","low","east","c",31.0007936507937,NA,"temp.max"
"2017-05-28","low_c_west","low","west","c",29.6327777777778,NA,"temp.max"
"2017-05-28","low_u_east","low","east","u",28.9086111111111,NA,"temp.max"
"2017-05-28","low_u_west","low","west","u",25.862962962963,NA,"temp.max"
"2017-05-29","high_c_east","high","east","c",20.9442222222222,NA,"temp.max"
"2017-05-29","high_c_west","high","west","c",22.8088888888889,NA,"temp.max"
"2017-05-29","high_u_east","high","east","u",20.0611111111111,NA,"temp.max"
"2017-05-29","high_u_west","high","west","u",21.4600793650794,NA,"temp.max"
"2017-05-29","low_c_east","low","east","c",25.873253968254,NA,"temp.max"
"2017-05-29","low_c_west","low","west","c",29.9521296296296,NA,"temp.max"
"2017-05-29","low_u_east","low","east","u",24.3642592592592,NA,"temp.max"
"2017-05-29","low_u_west","low","west","u",26.1417592592592,NA,"temp.max"
"2017-05-30","high_c_east","high","east","c",22.2025555555555,NA,"temp.max"
"2017-05-30","high_c_west","high","west","c",22.5386507936508,NA,"temp.max"
"2017-05-30","high_u_east","high","east","u",20.7277777777778,NA,"temp.max"
"2017-05-30","high_u_west","high","west","u",21.1972222222222,NA,"temp.max"
"2017-05-30","low_c_east","low","east","c",30.3662698412698,NA,"temp.max"
"2017-05-30","low_c_west","low","west","c",31.0050925925926,NA,"temp.max"
"2017-05-30","low_u_east","low","east","u",28.1287962962963,NA,"temp.max"
"2017-05-30","low_u_west","low","west","u",26.5544444444444,NA,"temp.max"
"2017-05-31","high_c_east","high","east","c",22.5625555555556,NA,"temp.max"
"2017-05-31","high_c_west","high","west","c",21.5496825396825,NA,"temp.max"
"2017-05-31","high_u_east","high","east","u",21.0802777777778,NA,"temp.max"
"2017-05-31","high_u_west","high","west","u",20.4139682539683,NA,"temp.max"
"2017-05-31","low_c_east","low","east","c",27.3692063492063,NA,"temp.max"
"2017-05-31","low_c_west","low","west","c",26.122037037037,NA,"temp.max"
"2017-05-31","low_u_east","low","east","u",25.7593518518519,NA,"temp.max"
"2017-05-31","low_u_west","low","west","u",24.4062962962963,NA,"temp.max"
"2017-06-01","high_c_east","high","east","c",23.5082222222222,NA,"temp.max"
"2017-06-01","high_c_west","high","west","c",20.4994444444444,NA,"temp.max"
"2017-06-01","high_u_east","high","east","u",21.3602777777778,NA,"temp.max"
"2017-06-01","high_u_west","high","west","u",19.8051587301587,NA,"temp.max"
"2017-06-01","low_c_east","low","east","c",30.342619047619,NA,"temp.max"
"2017-06-01","low_c_west","low","west","c",26.3411111111111,NA,"temp.max"
"2017-06-01","low_u_east","low","east","u",28.0386111111111,NA,"temp.max"
"2017-06-01","low_u_west","low","west","u",24.4989814814815,NA,"temp.max"
"2017-06-02","high_c_east","high","east","c",21.9805555555556,NA,"temp.max"
"2017-06-02","high_c_west","high","west","c",21.5218253968254,NA,"temp.max"
"2017-06-02","high_u_east","high","east","u",20.9368055555556,NA,"temp.max"
"2017-06-02","high_u_west","high","west","u",20.7203174603175,NA,"temp.max"
"2017-06-02","low_c_east","low","east","c",25.8589682539682,NA,"temp.max"
"2017-06-02","low_c_west","low","west","c",29.8942592592593,NA,"temp.max"
"2017-06-02","low_u_east","low","east","u",24.7259259259259,NA,"temp.max"
"2017-06-02","low_u_west","low","west","u",26.4068518518519,NA,"temp.max"
"2017-06-03","high_c_east","high","east","c",21.1633333333333,NA,"temp.max"
"2017-06-03","high_c_west","high","west","c",22.0214285714286,NA,"temp.max"
"2017-06-03","high_u_east","high","east","u",20.6384722222222,NA,"temp.max"
"2017-06-03","high_u_west","high","west","u",21.2927777777778,NA,"temp.max"
"2017-06-03","low_c_east","low","east","c",29.0723015873016,NA,"temp.max"
"2017-06-03","low_c_west","low","west","c",26.360462962963,NA,"temp.max"
"2017-06-03","low_u_east","low","east","u",26.4743518518518,NA,"temp.max"
"2017-06-03","low_u_west","low","west","u",25.0913888888889,NA,"temp.max"
"2017-06-04","high_c_east","high","east","c",20.5147777777778,NA,"temp.max"
"2017-06-04","high_c_west","high","west","c",21.2733333333333,NA,"temp.max"
"2017-06-04","high_u_east","high","east","u",20.1916666666667,NA,"temp.max"
"2017-06-04","high_u_west","high","west","u",20.5503174603175,NA,"temp.max"
"2017-06-04","low_c_east","low","east","c",27.3507142857143,NA,"temp.max"
"2017-06-04","low_c_west","low","west","c",25.3989814814815,NA,"temp.max"
"2017-06-04","low_u_east","low","east","u",25.594537037037,NA,"temp.max"
"2017-06-04","low_u_west","low","west","u",24.4228703703704,NA,"temp.max"
"2017-06-05","high_c_east","high","east","c",20.9204444444444,NA,"temp.max"
"2017-06-05","high_c_west","high","west","c",22.4530158730159,NA,"temp.max"
"2017-06-05","high_u_east","high","east","u",20.3463888888889,NA,"temp.max"
"2017-06-05","high_u_west","high","west","u",21.0952380952381,NA,"temp.max"
"2017-06-05","low_c_east","low","east","c",27.8762698412698,NA,"temp.max"
"2017-06-05","low_c_west","low","west","c",27.7301851851852,NA,"temp.max"
"2017-06-05","low_u_east","low","east","u",26.0824074074074,NA,"temp.max"
"2017-06-05","low_u_west","low","west","u",25.1321296296296,NA,"temp.max"
"2017-06-06","high_c_east","high","east","c",26.529,NA,"temp.max"
"2017-06-06","high_c_west","high","west","c",24.3113492063492,NA,"temp.max"
"2017-06-06","high_u_east","high","east","u",23.0480555555555,NA,"temp.max"
"2017-06-06","high_u_west","high","west","u",21.9718253968254,NA,"temp.max"
"2017-06-06","low_c_east","low","east","c",32.4875396825397,NA,"temp.max"
"2017-06-06","low_c_west","low","west","c",29.6912037037037,NA,"temp.max"
"2017-06-06","low_u_east","low","east","u",29.8551851851852,NA,"temp.max"
"2017-06-06","low_u_west","low","west","u",26.8031481481481,NA,"temp.max"
"2017-06-07","high_c_east","high","east","c",26.9633333333333,NA,"temp.max"
"2017-06-07","high_c_west","high","west","c",19.3942857142857,NA,"temp.max"
