"Date","alt_height_slope","alt_type","side_andes","height","value","sd","type"
"2017-04-21","high_c_west","high","west","c",18.3274603174603,NA,"temp.min"
"2017-04-21","high_u_east","high","east","u",17.0579166666667,NA,"temp.min"
"2017-04-21","high_u_west","high","west","u",18.160873015873,NA,"temp.min"
"2017-04-21","low_c_east","low","east","c",21.3673015873016,NA,"temp.min"
"2017-04-21","low_c_west","low","west","c",20.3665740740741,NA,"temp.min"
"2017-04-21","low_u_east","low","east","u",21.5764814814815,NA,"temp.min"
"2017-04-21","low_u_west","low","west","u",20.6564814814815,NA,"temp.min"
"2017-04-22","high_c_east","high","east","c",17.2461111111111,NA,"temp.min"
"2017-04-22","high_c_west","high","west","c",18.6739682539682,NA,"temp.min"
"2017-04-22","high_u_east","high","east","u",17.3554166666667,NA,"temp.min"
"2017-04-22","high_u_west","high","west","u",18.7077777777778,NA,"temp.min"
"2017-04-22","low_c_east","low","east","c",22.2272222222222,NA,"temp.min"
"2017-04-22","low_c_west","low","west","c",20.9900925925926,NA,"temp.min"
"2017-04-22","low_u_east","low","east","u",22.3812962962963,NA,"temp.min"
"2017-04-22","low_u_west","low","west","u",21.3558333333333,NA,"temp.min"
"2017-04-23","high_c_east","high","east","c",17.9074444444444,NA,"temp.min"
"2017-04-23","high_c_west","high","west","c",19.839126984127,NA,"temp.min"
"2017-04-23","high_u_east","high","east","u",17.8251388888889,NA,"temp.min"
"2017-04-23","high_u_west","high","west","u",19.9071428571429,NA,"temp.min"
"2017-04-23","low_c_east","low","east","c",21.9781746031746,NA,"temp.min"
"2017-04-23","low_c_west","low","west","c",22.4910185185185,NA,"temp.min"
"2017-04-23","low_u_east","low","east","u",22.1539814814815,NA,"temp.min"
"2017-04-23","low_u_west","low","west","u",22.6309259259259,NA,"temp.min"
"2017-04-24","high_c_east","high","east","c",18.0117777777778,NA,"temp.min"
"2017-04-24","high_c_west","high","west","c",18.602619047619,NA,"temp.min"
"2017-04-24","high_u_east","high","east","u",18.1225,NA,"temp.min"
"2017-04-24","high_u_west","high","west","u",18.6600793650794,NA,"temp.min"
"2017-04-24","low_c_east","low","east","c",21.6094444444445,NA,"temp.min"
"2017-04-24","low_c_west","low","west","c",21.6184259259259,NA,"temp.min"
"2017-04-24","low_u_east","low","east","u",21.8314814814815,NA,"temp.min"
"2017-04-24","low_u_west","low","west","u",21.8930555555555,NA,"temp.min"
"2017-04-25","high_c_east","high","east","c",17.8217777777778,NA,"temp.min"
"2017-04-25","high_c_west","high","west","c",18.3578571428571,NA,"temp.min"
"2017-04-25","high_u_east","high","east","u",17.9144444444444,NA,"temp.min"
"2017-04-25","high_u_west","high","west","u",18.3511904761905,NA,"temp.min"
"2017-04-25","low_c_east","low","east","c",22.1931746031746,NA,"temp.min"
"2017-04-25","low_c_west","low","west","c",20.8072222222222,NA,"temp.min"
"2017-04-25","low_u_east","low","east","u",22.4573148148148,NA,"temp.min"
"2017-04-25","low_u_west","low","west","u",21.0775925925926,NA,"temp.min"
"2017-04-26","high_c_east","high","east","c",17.9547777777778,NA,"temp.min"
"2017-04-26","high_c_west","high","west","c",17.6102380952381,NA,"temp.min"
"2017-04-26","high_u_east","high","east","u",18.045,NA,"temp.min"
"2017-04-26","high_u_west","high","west","u",17.3826984126984,NA,"temp.min"
"2017-04-26","low_c_east","low","east","c",22.3434920634921,NA,"temp.min"
"2017-04-26","low_c_west","low","west","c",20.4934259259259,NA,"temp.min"
"2017-04-26","low_u_east","low","east","u",22.5410185185185,NA,"temp.min"
"2017-04-26","low_u_west","low","west","u",20.8153703703704,NA,"temp.min"
"2017-04-27","high_c_east","high","east","c",17.0843333333333,NA,"temp.min"
"2017-04-27","high_c_west","high","west","c",18.7349206349206,NA,"temp.min"
"2017-04-27","high_u_east","high","east","u",17.0997222222222,NA,"temp.min"
"2017-04-27","high_u_west","high","west","u",18.7179365079365,NA,"temp.min"
"2017-04-27","low_c_east","low","east","c",21.1496031746032,NA,"temp.min"
"2017-04-27","low_c_west","low","west","c",21.7656481481482,NA,"temp.min"
"2017-04-27","low_u_east","low","east","u",21.4015740740741,NA,"temp.min"
"2017-04-27","low_u_west","low","west","u",22.0244444444444,NA,"temp.min"
"2017-04-28","high_c_east","high","east","c",17.8884444444444,NA,"temp.min"
"2017-04-28","high_c_west","high","west","c",18.4563492063492,NA,"temp.min"
"2017-04-28","high_u_east","high","east","u",17.9322222222222,NA,"temp.min"
"2017-04-28","high_u_west","high","west","u",18.5448412698413,NA,"temp.min"
"2017-04-28","low_c_east","low","east","c",21.173253968254,NA,"temp.min"
"2017-04-28","low_c_west","low","west","c",21.9965740740741,NA,"temp.min"
"2017-04-28","low_u_east","low","east","u",21.4930555555556,NA,"temp.min"
"2017-04-28","low_u_west","low","west","u",22.1799074074074,NA,"temp.min"
"2017-04-29","high_c_east","high","east","c",17.489,NA,"temp.min"
"2017-04-29","high_c_west","high","west","c",17.8653174603175,NA,"temp.min"
"2017-04-29","high_u_east","high","east","u",17.6526388888889,NA,"temp.min"
"2017-04-29","high_u_west","high","west","u",17.7023015873016,NA,"temp.min"
"2017-04-29","low_c_east","low","east","c",21.4903968253968,NA,"temp.min"
"2017-04-29","low_c_west","low","west","c",21.2685185185185,NA,"temp.min"
"2017-04-29","low_u_east","low","east","u",21.6880555555556,NA,"temp.min"
"2017-04-29","low_u_west","low","west","u",21.5825925925926,NA,"temp.min"
"2017-04-30","high_c_east","high","east","c",17.6647777777778,NA,"temp.min"
"2017-04-30","high_c_west","high","west","c",17.6547619047619,NA,"temp.min"
"2017-04-30","high_u_east","high","east","u",17.7480555555555,NA,"temp.min"
"2017-04-30","high_u_west","high","west","u",17.6511111111111,NA,"temp.min"
"2017-04-30","low_c_east","low","east","c",21.473253968254,NA,"temp.min"
"2017-04-30","low_c_west","low","west","c",20.8312037037037,NA,"temp.min"
"2017-04-30","low_u_east","low","east","u",21.7117592592593,NA,"temp.min"
"2017-04-30","low_u_west","low","west","u",21.1054629629629,NA,"temp.min"
"2017-05-01","high_c_east","high","east","c",17.2888888888889,NA,"temp.min"
"2017-05-01","high_c_west","high","west","c",17.3964285714286,NA,"temp.min"
"2017-05-01","high_u_east","high","east","u",17.3793055555556,NA,"temp.min"
"2017-05-01","high_u_west","high","west","u",17.4642063492064,NA,"temp.min"
"2017-05-01","low_c_east","low","east","c",21.5242063492064,NA,"temp.min"
"2017-05-01","low_c_west","low","west","c",21.0259259259259,NA,"temp.min"
"2017-05-01","low_u_east","low","east","u",21.7077777777778,NA,"temp.min"
"2017-05-01","low_u_west","low","west","u",21.3,NA,"temp.min"
"2017-05-02","high_c_east","high","east","c",16.7891111111111,NA,"temp.min"
"2017-05-02","high_c_west","high","west","c",18.4800793650794,NA,"temp.min"
"2017-05-02","high_u_east","high","east","u",16.9926388888889,NA,"temp.min"
"2017-05-02","high_u_west","high","west","u",18.4156349206349,NA,"temp.min"
"2017-05-02","low_c_east","low","east","c",21.2821428571429,NA,"temp.min"
"2017-05-02","low_c_west","low","west","c",21.1572222222222,NA,"temp.min"
"2017-05-02","low_u_east","low","east","u",21.5647222222222,NA,"temp.min"
"2017-05-02","low_u_west","low","west","u",21.5069444444444,NA,"temp.min"
"2017-05-03","high_c_east","high","east","c",17.9027777777778,NA,"temp.min"
"2017-05-03","high_c_west","high","west","c",17.946746031746,NA,"temp.min"
"2017-05-03","high_u_east","high","east","u",18.0573611111111,NA,"temp.min"
"2017-05-03","high_u_west","high","west","u",18.0724603174603,NA,"temp.min"
"2017-05-03","low_c_east","low","east","c",21.2856349206349,NA,"temp.min"
"2017-05-03","low_c_west","low","west","c",21.3756481481482,NA,"temp.min"
"2017-05-03","low_u_east","low","east","u",21.5047222222222,NA,"temp.min"
"2017-05-03","low_u_west","low","west","u",21.6184259259259,NA,"temp.min"
"2017-05-04","high_c_east","high","east","c",17.7744444444444,NA,"temp.min"
"2017-05-04","high_c_west","high","west","c",18.9218253968254,NA,"temp.min"
"2017-05-04","high_u_east","high","east","u",17.8906944444444,NA,"temp.min"
"2017-05-04","high_u_west","high","west","u",19.0305555555555,NA,"temp.min"
"2017-05-04","low_c_east","low","east","c",20.4139682539683,NA,"temp.min"
"2017-05-04","low_c_west","low","west","c",21.5824074074074,NA,"temp.min"
"2017-05-04","low_u_east","low","east","u",20.7376851851852,NA,"temp.min"
"2017-05-04","low_u_west","low","west","u",21.8213888888889,NA,"temp.min"
"2017-05-05","high_c_east","high","east","c",17.47,NA,"temp.min"
"2017-05-05","high_c_west","high","west","c",17.9399206349206,NA,"temp.min"
"2017-05-05","high_u_east","high","east","u",17.5401388888889,NA,"temp.min"
"2017-05-05","high_u_west","high","west","u",17.9944444444444,NA,"temp.min"
"2017-05-05","low_c_east","low","east","c",21.0948412698413,NA,"temp.min"
"2017-05-05","low_c_west","low","west","c",21.4394444444445,NA,"temp.min"
"2017-05-05","low_u_east","low","east","u",21.2981481481482,NA,"temp.min"
"2017-05-05","low_u_west","low","west","u",21.6661111111111,NA,"temp.min"
"2017-05-06","high_c_east","high","east","c",17.6981111111111,NA,"temp.min"
"2017-05-06","high_c_west","high","west","c",17.5934126984127,NA,"temp.min"
"2017-05-06","high_u_east","high","east","u",17.7897222222222,NA,"temp.min"
"2017-05-06","high_u_west","high","west","u",17.6342857142857,NA,"temp.min"
"2017-05-06","low_c_east","low","east","c",21.285873015873,NA,"temp.min"
"2017-05-06","low_c_west","low","west","c",20.9662962962963,NA,"temp.min"
"2017-05-06","low_u_east","low","east","u",21.4930555555556,NA,"temp.min"
"2017-05-06","low_u_west","low","west","u",21.2325925925926,NA,"temp.min"
"2017-05-07","high_c_east","high","east","c",18.0214444444444,NA,"temp.min"
"2017-05-07","high_c_west","high","west","c",17.6442063492064,NA,"temp.min"
"2017-05-07","high_u_east","high","east","u",18.1283333333333,NA,"temp.min"
"2017-05-07","high_u_west","high","west","u",17.4369841269841,NA,"temp.min"
"2017-05-07","low_c_east","low","east","c",21.9200793650794,NA,"temp.min"
"2017-05-07","low_c_west","low","west","c",20.7360185185185,NA,"temp.min"
"2017-05-07","low_u_east","low","east","u",22.1697222222222,NA,"temp.min"
"2017-05-07","low_u_west","low","west","u",20.9942592592593,NA,"temp.min"
"2017-05-08","high_c_east","high","east","c",18.4306666666667,NA,"temp.min"
"2017-05-08","high_c_west","high","west","c",17.4439682539683,NA,"temp.min"
"2017-05-08","high_u_east","high","east","u",18.5152777777778,NA,"temp.min"
"2017-05-08","high_u_west","high","west","u",17.3486507936508,NA,"temp.min"
"2017-05-08","low_c_east","low","east","c",22.0976984126984,NA,"temp.min"
"2017-05-08","low_c_west","low","west","c",20.5132407407407,NA,"temp.min"
"2017-05-08","low_u_east","low","east","u",22.3053703703704,NA,"temp.min"
"2017-05-08","low_u_west","low","west","u",20.827037037037,NA,"temp.min"
"2017-05-09","high_c_east","high","east","c",17.6222222222222,NA,"temp.min"
"2017-05-09","high_c_west","high","west","c",17.8685714285714,NA,"temp.min"
"2017-05-09","high_u_east","high","east","u",17.6945833333333,NA,"temp.min"
"2017-05-09","high_u_west","high","west","u",17.9774603174603,NA,"temp.min"
"2017-05-09","low_c_east","low","east","c",21.7154761904762,NA,"temp.min"
"2017-05-09","low_c_west","low","west","c",21.2009259259259,NA,"temp.min"
"2017-05-09","low_u_east","low","east","u",21.9267592592592,NA,"temp.min"
"2017-05-09","low_u_west","low","west","u",21.4868518518519,NA,"temp.min"
"2017-05-10","high_c_east","high","east","c",17.969,NA,"temp.min"
"2017-05-10","high_c_west","high","west","c",17.457380952381,NA,"temp.min"
"2017-05-10","high_u_east","high","east","u",18.1640277777778,NA,"temp.min"
"2017-05-10","high_u_west","high","west","u",17.4812698412698,NA,"temp.min"
"2017-05-10","low_c_east","low","east","c",21.8723809523809,NA,"temp.min"
"2017-05-10","low_c_west","low","west","c",20.8510185185185,NA,"temp.min"
"2017-05-10","low_u_east","low","east","u",22.0982407407407,NA,"temp.min"
"2017-05-10","low_u_west","low","west","u",21.1332407407407,NA,"temp.min"
"2017-05-11","high_c_east","high","east","c",17.8692222222222,NA,"temp.min"
"2017-05-11","high_c_west","high","west","c",17.7803968253968,NA,"temp.min"
"2017-05-11","high_u_east","high","east","u",18.0095833333333,NA,"temp.min"
"2017-05-11","high_u_west","high","west","u",17.5460317460317,NA,"temp.min"
"2017-05-11","low_c_east","low","east","c",21.8005555555556,NA,"temp.min"
"2017-05-11","low_c_west","low","west","c",20.7080555555555,NA,"temp.min"
"2017-05-11","low_u_east","low","east","u",22.0066666666667,NA,"temp.min"
"2017-05-11","low_u_west","low","west","u",20.9862962962963,NA,"temp.min"
"2017-05-12","high_c_east","high","east","c",16.8558888888889,NA,"temp.min"
"2017-05-12","high_c_west","high","west","c",17.7021428571429,NA,"temp.min"
"2017-05-12","high_u_east","high","east","u",16.9273611111111,NA,"temp.min"
"2017-05-12","high_u_west","high","west","u",17.3146825396825,NA,"temp.min"
"2017-05-12","low_c_east","low","east","c",21.0847619047619,NA,"temp.min"
"2017-05-12","low_c_west","low","west","c",20.8193518518518,NA,"temp.min"
"2017-05-12","low_u_east","low","east","u",21.2703703703704,NA,"temp.min"
"2017-05-12","low_u_west","low","west","u",20.8033333333333,NA,"temp.min"
"2017-05-13","high_c_east","high","east","c",17.2697777777778,NA,"temp.min"
"2017-05-13","high_c_west","high","west","c",18.6873809523809,NA,"temp.min"
"2017-05-13","high_u_east","high","east","u",17.3794444444444,NA,"temp.min"
"2017-05-13","high_u_west","high","west","u",18.4565079365079,NA,"temp.min"
"2017-05-13","low_c_east","low","east","c",21.1288888888889,NA,"temp.min"
"2017-05-13","low_c_west","low","west","c",21.3121296296296,NA,"temp.min"
"2017-05-13","low_u_east","low","east","u",21.4453703703704,NA,"temp.min"
"2017-05-13","low_u_west","low","west","u",21.6063888888889,NA,"temp.min"
"2017-05-14","high_c_east","high","east","c",18.6112222222222,NA,"temp.min"
"2017-05-14","high_c_west","high","west","c",19.0001587301587,NA,"temp.min"
"2017-05-14","high_u_east","high","east","u",18.6755555555556,NA,"temp.min"
"2017-05-14","high_u_west","high","west","u",18.9319841269841,NA,"temp.min"
"2017-05-14","low_c_east","low","east","c",22.2788095238095,NA,"temp.min"
"2017-05-14","low_c_west","low","west","c",20.692037037037,NA,"temp.min"
"2017-05-14","low_u_east","low","east","u",22.5092592592593,NA,"temp.min"
"2017-05-14","low_u_west","low","west","u",21.0776851851852,NA,"temp.min"
"2017-05-15","high_c_east","high","east","c",17.5081111111111,NA,"temp.min"
"2017-05-15","high_c_west","high","west","c",18.9385714285714,NA,"temp.min"
"2017-05-15","high_u_east","high","east","u",17.6352777777778,NA,"temp.min"
"2017-05-15","high_u_west","high","west","u",18.6568253968254,NA,"temp.min"
"2017-05-15","low_c_east","low","east","c",21.4426190476191,NA,"temp.min"
"2017-05-15","low_c_west","low","west","c",21.2206481481481,NA,"temp.min"
"2017-05-15","low_u_east","low","east","u",21.6801851851852,NA,"temp.min"
"2017-05-15","low_u_west","low","west","u",21.4789814814815,NA,"temp.min"
"2017-05-16","high_c_east","high","east","c",17.8597777777778,NA,"temp.min"
"2017-05-16","high_c_west","high","west","c",19.2107142857143,NA,"temp.min"
"2017-05-16","high_u_east","high","east","u",17.9798611111111,NA,"temp.min"
"2017-05-16","high_u_west","high","west","u",19.1936507936508,NA,"temp.min"
"2017-05-16","low_c_east","low","east","c",21.4252380952381,NA,"temp.min"
"2017-05-16","low_c_west","low","west","c",21.5426851851852,NA,"temp.min"
"2017-05-16","low_u_east","low","east","u",21.687962962963,NA,"temp.min"
"2017-05-16","low_u_west","low","west","u",21.7775,NA,"temp.min"
"2017-05-17","high_c_east","high","east","c",17.7837777777778,NA,"temp.min"
"2017-05-17","high_c_west","high","west","c",18.5820634920635,NA,"temp.min"
"2017-05-17","high_u_east","high","east","u",17.9559722222222,NA,"temp.min"
"2017-05-17","high_u_west","high","west","u",18.5174603174603,NA,"temp.min"
"2017-05-17","low_c_east","low","east","c",21.7801587301587,NA,"temp.min"
"2017-05-17","low_c_west","low","west","c",20.7915740740741,NA,"temp.min"
"2017-05-17","low_u_east","low","east","u",22.0224074074074,NA,"temp.min"
"2017-05-17","low_u_west","low","west","u",21.1213888888889,NA,"temp.min"
"2017-05-18","high_c_east","high","east","c",17.3936666666667,NA,"temp.min"
"2017-05-18","high_c_west","high","west","c",18.4700793650794,NA,"temp.min"
"2017-05-18","high_u_east","high","east","u",17.57,NA,"temp.min"
"2017-05-18","high_u_west","high","west","u",18.6196825396825,NA,"temp.min"
"2017-05-18","low_c_east","low","east","c",21.8824603174603,NA,"temp.min"
"2017-05-18","low_c_west","low","west","c",22.0205555555555,NA,"temp.min"
"2017-05-18","low_u_east","low","east","u",22.1380555555556,NA,"temp.min"
"2017-05-18","low_u_west","low","west","u",22.2275925925926,NA,"temp.min"
"2017-05-19","high_c_east","high","east","c",17.0983333333333,NA,"temp.min"
"2017-05-19","high_c_west","high","west","c",19.1223015873016,NA,"temp.min"
"2017-05-19","high_u_east","high","east","u",17.1054166666667,NA,"temp.min"
"2017-05-19","high_u_west","high","west","u",19.2105555555555,NA,"temp.min"
"2017-05-19","low_c_east","low","east","c",21.4766666666667,NA,"temp.min"
"2017-05-19","low_c_west","low","west","c",22.3391666666667,NA,"temp.min"
"2017-05-19","low_u_east","low","east","u",21.7476851851852,NA,"temp.min"
"2017-05-19","low_u_west","low","west","u",22.535,NA,"temp.min"
"2017-05-20","high_c_east","high","east","c",17.2793333333333,NA,"temp.min"
"2017-05-20","high_c_west","high","west","c",18.5888095238095,NA,"temp.min"
"2017-05-20","high_u_east","high","east","u",17.3852777777778,NA,"temp.min"
"2017-05-20","high_u_west","high","west","u",18.6128571428571,NA,"temp.min"
"2017-05-20","low_c_east","low","east","c",21.7835714285714,NA,"temp.min"
"2017-05-20","low_c_west","low","west","c",22.2514814814815,NA,"temp.min"
"2017-05-20","low_u_east","low","east","u",22.0705555555556,NA,"temp.min"
"2017-05-20","low_u_west","low","west","u",22.4390740740741,NA,"temp.min"
"2017-05-21","high_c_east","high","east","c",16.8415555555556,NA,"temp.min"
"2017-05-21","high_c_west","high","west","c",18.1914285714286,NA,"temp.min"
"2017-05-21","high_u_east","high","east","u",16.8556944444444,NA,"temp.min"
"2017-05-21","high_u_west","high","west","u",18.2561111111111,NA,"temp.min"
"2017-05-21","low_c_east","low","east","c",21.1460317460317,NA,"temp.min"
"2017-05-21","low_c_west","low","west","c",21.5627777777778,NA,"temp.min"
"2017-05-21","low_u_east","low","east","u",21.3775925925926,NA,"temp.min"
"2017-05-21","low_u_west","low","west","u",21.829537037037,NA,"temp.min"
"2017-05-22","high_c_east","high","east","c",17.5838888888889,NA,"temp.min"
"2017-05-22","high_c_west","high","west","c",18.3411111111111,NA,"temp.min"
"2017-05-22","high_u_east","high","east","u",17.6766666666667,NA,"temp.min"
"2017-05-22","high_u_west","high","west","u",18.4836507936508,NA,"temp.min"
"2017-05-22","low_c_east","low","east","c",21.7324603174603,NA,"temp.min"
"2017-05-22","low_c_west","low","west","c",21.9925925925926,NA,"temp.min"
"2017-05-22","low_u_east","low","east","u",21.9626851851852,NA,"temp.min"
"2017-05-22","low_u_west","low","west","u",22.1915740740741,NA,"temp.min"
"2017-05-23","high_c_east","high","east","c",16.9942222222222,NA,"temp.min"
"2017-05-23","high_c_west","high","west","c",18.0249206349206,NA,"temp.min"
"2017-05-23","high_u_east","high","east","u",17.0819444444444,NA,"temp.min"
"2017-05-23","high_u_west","high","west","u",18.0621428571429,NA,"temp.min"
"2017-05-23","low_c_east","low","east","c",20.8427777777778,NA,"temp.min"
"2017-05-23","low_c_west","low","west","c",21.0337962962963,NA,"temp.min"
"2017-05-23","low_u_east","low","east","u",21.0875925925926,NA,"temp.min"
"2017-05-23","low_u_west","low","west","u",21.3359259259259,NA,"temp.min"
"2017-05-24","high_c_east","high","east","c",17.4366666666667,NA,"temp.min"
"2017-05-24","high_c_west","high","west","c",19.1835714285714,NA,"temp.min"
"2017-05-24","high_u_east","high","east","u",17.5636111111111,NA,"temp.min"
"2017-05-24","high_u_west","high","west","u",19.2649206349206,NA,"temp.min"
"2017-05-24","low_c_east","low","east","c",21.7153968253968,NA,"temp.min"
"2017-05-24","low_c_west","low","west","c",22.2278703703704,NA,"temp.min"
"2017-05-24","low_u_east","low","east","u",21.9347222222222,NA,"temp.min"
"2017-05-24","low_u_west","low","west","u",22.4311111111111,NA,"temp.min"
"2017-05-25","high_c_east","high","east","c",16.6701111111111,NA,"temp.min"
"2017-05-25","high_c_west","high","west","c",18.4156349206349,NA,"temp.min"
"2017-05-25","high_u_east","high","east","u",16.7961111111111,NA,"temp.min"
"2017-05-25","high_u_west","high","west","u",18.5311111111111,NA,"temp.min"
"2017-05-25","low_c_east","low","east","c",20.9278571428571,NA,"temp.min"
"2017-05-25","low_c_west","low","west","c",21.0775925925926,NA,"temp.min"
"2017-05-25","low_u_east","low","east","u",21.1511111111111,NA,"temp.min"
"2017-05-25","low_u_west","low","west","u",21.3240740740741,NA,"temp.min"
"2017-05-26","high_c_east","high","east","c",17.3838888888889,NA,"temp.min"
"2017-05-26","high_c_west","high","west","c",18.0078571428571,NA,"temp.min"
"2017-05-26","high_u_east","high","east","u",17.5101388888889,NA,"temp.min"
"2017-05-26","high_u_west","high","west","u",18.0115079365079,NA,"temp.min"
"2017-05-26","low_c_east","low","east","c",21.8176984126984,NA,"temp.min"
"2017-05-26","low_c_west","low","west","c",21.1886111111111,NA,"temp.min"
"2017-05-26","low_u_east","low","east","u",21.9266666666667,NA,"temp.min"
"2017-05-26","low_u_west","low","west","u",21.4156481481482,NA,"temp.min"
"2017-05-27","high_c_east","high","east","c",17.289,NA,"temp.min"
"2017-05-27","high_c_west","high","west","c",17.7325396825397,NA,"temp.min"
"2017-05-27","high_u_east","high","east","u",17.415,NA,"temp.min"
"2017-05-27","high_u_west","high","west","u",17.7902380952381,NA,"temp.min"
"2017-05-27","low_c_east","low","east","c",21.8585714285714,NA,"temp.min"
"2017-05-27","low_c_west","low","west","c",20.057037037037,NA,"temp.min"
"2017-05-27","low_u_east","low","east","u",22.1063888888889,NA,"temp.min"
"2017-05-27","low_u_west","low","west","u",20.4340740740741,NA,"temp.min"
"2017-05-28","high_c_east","high","east","c",16.9081111111111,NA,"temp.min"
"2017-05-28","high_c_west","high","west","c",18.0927777777778,NA,"temp.min"
"2017-05-28","high_u_east","high","east","u",16.9986111111111,NA,"temp.min"
"2017-05-28","high_u_west","high","west","u",18.0927777777778,NA,"temp.min"
"2017-05-28","low_c_east","low","east","c",21.6165079365079,NA,"temp.min"
"2017-05-28","low_c_west","low","west","c",20.585,NA,"temp.min"
"2017-05-28","low_u_east","low","east","u",21.8233333333333,NA,"temp.min"
"2017-05-28","low_u_west","low","west","u",20.8828703703704,NA,"temp.min"
"2017-05-29","high_c_east","high","east","c",16.1985555555556,NA,"temp.min"
"2017-05-29","high_c_west","high","west","c",18.1473015873016,NA,"temp.min"
"2017-05-29","high_u_east","high","east","u",16.2423611111111,NA,"temp.min"
"2017-05-29","high_u_west","high","west","u",18.1506349206349,NA,"temp.min"
"2017-05-29","low_c_east","low","east","c",20.9143650793651,NA,"temp.min"
"2017-05-29","low_c_west","low","west","c",21.3318518518518,NA,"temp.min"
"2017-05-29","low_u_east","low","east","u",21.1393518518518,NA,"temp.min"
"2017-05-29","low_u_west","low","west","u",21.5984259259259,NA,"temp.min"
"2017-05-30","high_c_east","high","east","c",17.2795555555556,NA,"temp.min"
"2017-05-30","high_c_west","high","west","c",17.8687301587302,NA,"temp.min"
"2017-05-30","high_u_east","high","east","u",17.3675,NA,"temp.min"
"2017-05-30","high_u_west","high","west","u",17.8994444444444,NA,"temp.min"
"2017-05-30","low_c_east","low","east","c",21.6333333333333,NA,"temp.min"
"2017-05-30","low_c_west","low","west","c",20.6603703703704,NA,"temp.min"
"2017-05-30","low_u_east","low","east","u",21.867037037037,NA,"temp.min"
"2017-05-30","low_u_west","low","west","u",20.9862962962963,NA,"temp.min"
"2017-05-31","high_c_east","high","east","c",17.508,NA,"temp.min"
"2017-05-31","high_c_west","high","west","c",18.1233333333333,NA,"temp.min"
"2017-05-31","high_u_east","high","east","u",17.6236111111111,NA,"temp.min"
"2017-05-31","high_u_west","high","west","u",18.2593650793651,NA,"temp.min"
"2017-05-31","low_c_east","low","east","c",21.3366666666667,NA,"temp.min"
"2017-05-31","low_c_west","low","west","c",21.4473148148148,NA,"temp.min"
"2017-05-31","low_u_east","low","east","u",21.5965740740741,NA,"temp.min"
"2017-05-31","low_u_west","low","west","u",21.69,NA,"temp.min"
"2017-06-01","high_c_east","high","east","c",17.6982222222222,NA,"temp.min"
"2017-06-01","high_c_west","high","west","c",17.4300793650794,NA,"temp.min"
"2017-06-01","high_u_east","high","east","u",17.8134722222222,NA,"temp.min"
"2017-06-01","high_u_west","high","west","u",17.5935714285714,NA,"temp.min"
"2017-06-01","low_c_east","low","east","c",21.6299206349206,NA,"temp.min"
"2017-06-01","low_c_west","low","west","c",20.552962962963,NA,"temp.min"
"2017-06-01","low_u_east","low","east","u",21.8712037037037,NA,"temp.min"
"2017-06-01","low_u_west","low","west","u",20.9305555555556,NA,"temp.min"
"2017-06-02","high_c_east","high","east","c",17.2271111111111,NA,"temp.min"
"2017-06-02","high_c_west","high","west","c",18.3273015873016,NA,"temp.min"
"2017-06-02","high_u_east","high","east","u",17.4091666666667,NA,"temp.min"
"2017-06-02","high_u_west","high","west","u",18.4257936507936,NA,"temp.min"
"2017-06-02","low_c_east","low","east","c",22.1181746031746,NA,"temp.min"
"2017-06-02","low_c_west","low","west","c",22.0284259259259,NA,"temp.min"
"2017-06-02","low_u_east","low","east","u",22.3253703703704,NA,"temp.min"
"2017-06-02","low_u_west","low","west","u",22.2115740740741,NA,"temp.min"
"2017-06-03","high_c_east","high","east","c",18.692,NA,"temp.min"
"2017-06-03","high_c_west","high","west","c",18.6669841269841,NA,"temp.min"
"2017-06-03","high_u_east","high","east","u",18.7823611111111,NA,"temp.min"
"2017-06-03","high_u_west","high","west","u",18.6738095238095,NA,"temp.min"
"2017-06-03","low_c_east","low","east","c",22.2820634920635,NA,"temp.min"
"2017-06-03","low_c_west","low","west","c",22.2117592592593,NA,"temp.min"
"2017-06-03","low_u_east","low","east","u",22.4531481481481,NA,"temp.min"
"2017-06-03","low_u_west","low","west","u",22.442962962963,NA,"temp.min"
"2017-06-04","high_c_east","high","east","c",17.8172222222222,NA,"temp.min"
"2017-06-04","high_c_west","high","west","c",18.735,NA,"temp.min"
"2017-06-04","high_u_east","high","east","u",17.9325,NA,"temp.min"
"2017-06-04","high_u_west","high","west","u",18.8369841269841,NA,"temp.min"
"2017-06-04","low_c_east","low","east","c",21.5823015873016,NA,"temp.min"
"2017-06-04","low_c_west","low","west","c",22.0366666666667,NA,"temp.min"
"2017-06-04","low_u_east","low","east","u",21.7917592592593,NA,"temp.min"
"2017-06-04","low_u_west","low","west","u",22.2553703703704,NA,"temp.min"
"2017-06-05","high_c_east","high","east","c",17.6125555555556,NA,"temp.min"
"2017-06-05","high_c_west","high","west","c",18.0281746031746,NA,"temp.min"
"2017-06-05","high_u_east","high","east","u",17.7780555555556,NA,"temp.min"
"2017-06-05","high_u_west","high","west","u",18.1471428571429,NA,"temp.min"
"2017-06-05","low_c_east","low","east","c",21.4559523809524,NA,"temp.min"
"2017-06-05","low_c_west","low","west","c",20.8033333333333,NA,"temp.min"
"2017-06-05","low_u_east","low","east","u",21.68,NA,"temp.min"
"2017-06-05","low_u_west","low","west","u",21.1212962962963,NA,"temp.min"
"2017-06-06","high_c_east","high","east","c",15.1437777777778,NA,"temp.min"
"2017-06-06","high_c_west","high","west","c",17.7465079365079,NA,"temp.min"
